user_name,score,date,text,sentiment,time
Keila Tomaz,1,03/06/2024,Alguém sabe informar porque o aplicativo está tão ruim ultimamente?,-0.8,3.582
Edivania Oliveira,5,03/06/2024,muito bom 👍,0.9,2.017
Renata Caldas,5,03/06/2024,estou gostando muito do atendimento ao cliente e feedbacks Ton,0.8,2.989
Rogério Oliveira,5,03/06/2024,muito boa,0.99,1.809
Jane Sousa,1,03/06/2024,Muito lento.. o dinheiro demora cair,-0.8,2.819
Lorenzo Soares,3,03/06/2024,"Alguem poderia me ajudar? O aplicativo não está carregando, instalei e desinstalei, entrei com minha conta e ele fica só carregando, não sei o que fazer, já tentei de outro celular e não deu certo também.",-0.79,7.885
Ariel Nascimento,1,03/06/2024,Se vs de fato querem um conselho passem bem longe desse app estou a 3 mêses com problema,-0.71,4.538
men of style,1,03/06/2024,Uso a Ton a muito tempo mais ultimamente ela está muito ruim até para liberar as vendas muita demora,-0.8,4.483
Gerinaldo Euclides dos anjos Nado anjos,5,03/06/2024,Uma experiencia imaginavel.,-0.0,2.205
Nilton Souza,5,03/06/2024,Excelente aplicativo completo de tudo,0.9,2.192
Audiene santosmmm.im6mk santos,4,03/06/2024,"Ainda não usei,não posso falar nada sobre.",-0.5,3.224
Tião Jr,3,03/06/2024,"A máquina Ton é ótima, está melhorando!",0.9,2.804
Silva Nunes,2,03/06/2024,"Bom dia , quero saber pq não estou conseguindo ter acesso as informações dentro do aplicativo ,fica dando q estou sem , internet ,mas eu tô com a internet ótima , quero ver meu saldo , fazer Pix e fazer vendas ,mas o aplicativo está péssimo,como posso receber isso,eu já falei com suporte do whatsapp mas nada até agora, que vergonha ,a gente confia em vcs mas vcs vacilam muito ,seja ágil ,para ter resultado precisos e de boa qualidade ,pq quem ganha é vcs com isso, melhora aí né. Obrigado ☺️",-0.83,15.616
Andreia Santos,5,03/06/2024,ótima amei,0.8,1.931
Samuel Celestino De Oliveira,5,03/06/2024,Muito bom top,0.9,1.958
Juliana Souza,5,03/06/2024,obrigado pela oportunidade máquininha Tom,0.5,2.625
Honda civic,5,03/06/2024,"Muito bom! Utilizo a maquininha, nunca tive um problema sequer, recomendo!",0.98,3.692
fabricio rocha,1,03/06/2024,Baixei mais já vou desinstalar. É muita reclamação. Nem testei nem cadastrei. Quevporra é essa olha o tanto de problema. Olha obqyevtem de reclamação diferente. Vai ****,-0.89,7.122
Berla Pimenta,5,02/06/2024,Vô ver se dar certo,0.0,7.769
Arthur Guilherme Cruz,5,02/06/2024,Tá apresentando erros,-0.9,2.35
Alex bruno Morales dos santos,5,02/06/2024,Top,0.0,4.917
Cinara Santos Soares,3,02/06/2024,"Sou cliente ton desde 2021 e mudei para a ton por ter taxas melhores, mas as taxas estão aumentando e na época eu comprei a máquina mais cara para ter taxas menores e não estipulava valor mensal de vendas para ter taxas menores, agora minhas taxas estão sempre aumentando pq não vendi o valor determinado e o app demora muito para abrir",-0.79,11.116
Lacir Emilia,3,02/06/2024,"Olá, boa tarde ,caiu o dinheiro no aplicativo,mais não estou conseguindo fazer a transferência para o meu pix,se for possível teria como resolver esse problema por favor. Estarei agradecida . Obrigada",0.4,7.166
cleidiane Fontes,1,02/06/2024,Minha conta tá dando intiva porque se eu uso a maquininha poxa,-0.8,3.609
Beatriz Silva,5,02/06/2024,amei,0.5,1.808
Valéria Magalhães,5,02/06/2024,É muito boa e muito rápida,0.8,2.286
Betto Versat,1,02/06/2024,"Pede sempre para atualizar, E agora está pedindo para desinstalar outro aplicativo de minha importância para atualizar a Ton.",-0.72,4.837
Canal Motivacional,1,02/06/2024,Não tá prestando pra entrar no app pra fazer a venda só dá erros de conexão de rede Ajeitem isso,-0.8,4.563
Rômulo Sousa,1,02/06/2024,Só dor de cabeça,-0.5,2.406
Pedro Marciano Neto,3,02/06/2024,Nota 06,0.0,1.87
HELENO ERNANO DA SILVA,5,02/06/2024,excelente,0.9,1.8
Davi Nunes Pereira dos Santos,3,02/06/2024,"Olá bom dia Poderiam por favor reparar o aplicativo Ontem perdi de fazer as vendas da confeitaria pois o aplicativo não inicia fica carregando em loop infinito e não abre, e ainda fecha sozinho. Não consigo finalizar as vendas, não consigo simular as taxas. Nada está funcionando. Já fiz limpeza de cache, já fiz limpeza de dados e nada. Já me adaptei ao aplicativo e não quero migrar para outro. Poderiam por gentileza resolver essa questão obrigado.",-0.99,14.398
Cleuza Apoluceno,3,02/06/2024,muito bom não tem caixinha de render o dinheiro,0.8,2.857
Aline Da Cruz De Souza,1,02/06/2024,"Meu aplicativo está travando bastante, faço uma venda e o mesmo demora bastante para abrir, precisam verificar isso.",-0.8,4.638
Richel Santos,5,02/06/2024,muito bom,0.9,1.867
Moaci Batista perfuração,5,02/06/2024,muito bom mesmo,0.8,1.633
Amira Khalek,1,02/06/2024,"O app não entra ou dá serviço indisponível há dias. Não possuem ouvidoria, não resolvem o problema q é deles. Já fiz tudoo q pediram, desinstalei, reinstalei, limpei cache, nada resolve. Quero meu dinheiro e cancelar. Descaso total.",-0.95,8.677
Pedro henrique honorio de carvalho,5,02/06/2024,Bom,0.8,1.761
IARA PRADO SOUSA CORREIA,3,02/06/2024,PRECISA MELHORAR O LINK DEMORA 30 DIAS PRA CAIR A MAQUININHA INFINITY PAY TODAS AS VENDAS CAI EM 1 DIA ÚTIL,-0.5,6.382
Edna Silva,5,02/06/2024,gostei,0.5,1.855
Ana Lucia,5,02/06/2024,muito bom,1.0,1.854
Jean carlos Neves da Silva,1,01/06/2024,Tá complicado tento usar o modo personalizado só que quando vou colocar a data sempre fica saindo 😤,-0.7,4.442
Roziane silva,2,01/06/2024,"Nao estou conseguindo acessar meu app nem acessar a maquineta, pois estão dando erro no email senha e a maquineta não abre vendas modelo d180 e o app ta dando erro direto",-0.7,6.394
sirlandia mello,4,01/06/2024,Simples e fácil de mexer com certeza é o melhor,0.9,3.123
Jonatas sampaio De oliveira,5,01/06/2024,aplicativo muito bom top de mais pode abaixar gostei muito,0.7,3.215
Yamile Matos Hashimoto,5,01/06/2024,excelente,0.8,1.761
rosinaldo Monteiro,5,01/06/2024,muito bom,0.99,1.849
Charles Xavier,5,01/06/2024,melhor banco que tem,0.5,2.127
Jasmine Amorim,1,01/06/2024,Tiração total bloqueado saldo Pessoal foge disso olhem no YouTube saldo bloqueado por cem dias vocês verem o transtorno,-0.8,5.318
Equipe Mila City Milagres BA,1,01/06/2024,"PESSOAL ALERTA PRA VOCÊS ANTES DE COMPRAR OLHEM NO YOUTUBE ESSA MAQUINA TAO BLOQUEANDO VALORES A RECEBER ABREM O OLHO BLOQUEIAM POR 120 DIAS, ELES DEVEM TRABALHAR COM ESSE DINHEIRO BLOQUEADO, PERCAM 10 MINUTOS ASSISTAM OS VIDEO ANTES DA COMPRA VOCES NAO VAO SE ARREPENDER, PRINCIPALMENTE OS COMENTÁRIOS",-0.6,13.815
Audaiane Barros,4,01/06/2024,bom,0.5,1.814
Ana clara Almeida de oliveira,1,01/06/2024,Odiei,-1.0,2.052
PLANTÃO PF PA.E FILHO,5,01/06/2024,gostando da nova forma de vender!!,0.8,2.677
Erick Gamerlizando,3,01/06/2024,"Preciso cadastrar minha máquina para amanhã, e o app está dando problema técnico. Conseguem me ajudar?",-0.8,4.739
Leandro Cruz,5,01/06/2024,ótimo,0.9,1.804
NiL motorista,5,01/06/2024,excelente,0.9,1.844
Pequeno Lord,5,01/06/2024,Otimas taxas.,0.8,2.253
Samanta Mirian,5,01/06/2024,Bom,0.8,1.769
Lucas Silva,5,01/06/2024,muito bom,1.0,1.889
jessica felipe,5,01/06/2024,ótimo,0.8,1.822
Guilherme Augusto,1,31/05/2024,"Aplicativo de Banco mais lento que já vi na vida, arrependimento de ter comprado essa maquininha",-0.99,4.561
Messias tupan,5,31/05/2024,muito bom,0.99,1.883
Adriano Gabriel,5,31/05/2024,Ótimo aplicativo,0.9,2.047
Talita Sousa,5,31/05/2024,Top🤝,0.5,2.068
Josenias Nobre,5,31/05/2024,por que eh que não consigo desbloquear o cartão da ton já tentei de várias formas e não consigo,-0.83,4.759
Lizandra Santos,5,31/05/2024,muito bom recomendo muito ☺️,0.9,2.522
Dielle Costa,2,31/05/2024,"Aplicativo está horrível. Demora muito para abrir,e quando abre aparece uma mensagem para fechar ou aguardar",-0.7,4.6
Jose Jose,2,31/05/2024,"Travando muito, levando muito tempo pra abrir também.",-0.9,3.108
Adriano Santos Souza,5,31/05/2024,ótimo 👍👍👍,0.9,2.69
Lucilia Aragão,4,31/05/2024,Boaaaaaa,0.8,1.85
Wellinton modolo,1,31/05/2024,Nem usei já tem q atualizar . Atualização forçada ainda,-0.5,3.625
João Baladera,5,31/05/2024,Muito boa a ton pequenastaxas,0.5,2.705
Aparecida Uliane,2,31/05/2024,"Aplicativo é bom , só que toda hora pedir pra mim atualizar o cadastro ai fica chato isso fica aparecendo toda hora !!",0.2,4.82
Rubens Oliveira,5,31/05/2024,Boa,0.5,1.809
Aleane Testa,5,31/05/2024,Como estalo aqui a maquininha,0.0,2.867
Mariajosediasmartinianom Martiniano,5,31/05/2024,Maravilhosa pra meu dia dia tudo de bom,0.9,2.875
Abne Luciano rodrigues de oliveira,1,31/05/2024,"Não aceitaram minha conta ficar digital, mas o problema de verdade e que zeraram meu saldo e não querem me enviar o dinheiro, acredito que vou ter que entrar na justiça!!",-0.95,6.299
Luana Feleol,5,31/05/2024,ótimo,0.8,1.758
Robson Azevedo,5,31/05/2024,Excelente aplicativo,0.8,1.981
Nicolas Benevides,1,31/05/2024,App muito ruim.,-0.99,2.279
Joaoeuripedes Lopes,5,31/05/2024,Pra mim é está sendo bom .,0.5,2.52
Aline Carla,5,31/05/2024,muito bom,1.0,1.866
Maria jose dos santos Santos,5,31/05/2024,Otimo,0.9,1.775
Jota Caixas,1,31/05/2024,Péssimo atualiza quase todo dia,-0.8,2.841
Fabiano Motiva,2,31/05/2024,Muito fraca.so libera o dinheiro das vendas no outro dia,-0.8,3.429
Edileia Do Val,1,31/05/2024,Todo dia pede pra atualizar o app. Que chato isso,-0.8,3.263
Jaderson Silva,3,31/05/2024,To tendo problema desde ao abri o aplicativo fiz limpeza no meu celular tem espaço ate de sobra e e quando abre da erro na parte dos documentos e da foto facial fiz teste pra ver se era meu celular o técnico viu e falou q nao tem nada de errado com o celular sim o aplicativo caso nao consiga quero saber como vou recupera meu dinheiro que comprei a maquina?,-0.62,10.818
Taise Sousa,5,31/05/2024,gostei,0.8,1.871
tiago gonçalves vargas,5,31/05/2024,Super indico,0.85,1.82
Wagner José Bittencourt,1,30/05/2024,"Depois da atualização está mandando notificação fake. Cada uma um susto diferente de transação. Tá horrível, não parece seguro.",-0.79,5.155
cristina maria,1,30/05/2024,Não estou querendo isso até agora não conseguiu entra no meu aplicativo,-0.6,3.675
Adenilson MV,3,30/05/2024,"App muito lento pra abrir, e fazer e receber pagamentos",-0.8,3.136
Silvia Alexandre,3,30/05/2024,"Ainda não finalizei meu cadastro do aplicativo, pois quando chega o momento de tirar a foto do rosto, pede acesso à câmera do celular e mesmo concedendo o acesso, continua pedindo acesso, E com isso não consegui finalizar o cadastro!",-0.67,7.954
Maria da conceicao Sousa,5,30/05/2024,"maravilhosa, superou minhas expectativas",0.9,2.886
José Antônio Da Silva,5,30/05/2024,"Até agora, excelente!",0.8,2.25
Mille lorrayne,1,30/05/2024,"PESSIMO ATENDIMENTO AO CLIENTE, SÓ RESPOSTA AUTOMATICA NÃO CUMPRI Q PROMETE. Não dá assistencia, desativa contas sem concentimento,aviso previo raso sem acordo,ñ tem contato pra conversar com atendente em resolver nada, não troca maquineta, não reembolsa. Desativa as contas pra perder o plano de taxa. Engana e só aplica golpe de vender mais maquinetas. Deixando cliente na mão!! NÃO RECOMENDO ESSA EMPRESA é SÓ TERMOS ABUSIVOS PRA SE JUSTIFICAR E Ganhar em cima PREJUDICANDO QUEM VENDEM NELA.",-0.99,17.937
Francisca Alves,1,30/05/2024,"Péssimo tenho dinheiro lá mas não posso movimentar pós não sei oq direito de segurança é tal. Poderia bota pra resolver isso no mesmo dia ou com uma selfie do titular pra confirmar. Mas não, tem q esperar 120 dias pra resolver",-0.85,8.148
Maria Soledade,4,30/05/2024,Boa tarde como fasso pra saber como trabalho com Ton?,0.0,2.971
Wilsinete Gomes,5,30/05/2024,"Olá,tudo bem,! Não vejo a hora de adquirir minha Ton.",0.5,3.468
Bela Santo,5,30/05/2024,Bom,0.8,1.792
Girlene Silva,5,30/05/2024,Muito obrigado esse catão,0.2,2.304
Danilo Cinta Larga,4,30/05/2024,"ótimo maquininha, menores taxas do mercado.",0.9,3.004
ricardo batista,5,30/05/2024,maquininha Ton é top de mais🤪😃👍🏾 show de vendas!!!,0.9,4.219
Jailton Barbosa,4,30/05/2024,eu tô achando muito bom 👍,0.9,2.552
Joselito Silva,3,30/05/2024,Tô gostando,0.5,2.002
Fredson Poeta,1,30/05/2024,"Tenho conta e quero recuperar o acesso, mas o código de redefinição da senha não chega no e-mail.",-0.6,4.785
Luciano leal de Almeida Almeida,5,30/05/2024,"MARAVILHOSO ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨BOM DEMAIS ADOREI BANCO MODERNO RECURSOS DIGITAIS DE PRIMEIRO MUNDO 🎁🎁🎁🥰🥰😍😍😘🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟😀😀EU DARIA UM MILHÃO DE ESTRELAS SE PUDESSE💞💞💞💞♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️GENTE SE VCS NÃO TEM ESSE BANCO🪙🪙💰💸💸📈📉📊 CORRE 🏃🏃💨---------🏆🏆🏆🎖️🏅🥉E BAIXA LOGO🕥 HÔOO PAIII,,, 😅😁 NÃOOO SABE OQUE ESTÃO PERDENDO",0.99,38.448
Mariangela Angela,5,30/05/2024,"Estou muito chateado ,ñ entendo todas as vezes quer abrir o app manda atualizar,quer cousa chata,presica melhora , este app,nós ajude, ta ficando difícil teabalho com ele.",-0.75,6.39
Gonça Maria de Arruda,5,30/05/2024,Eu gostei muito máquina e ótimo,0.8,2.532
Nayara Silva Dos Reis,5,30/05/2024,top demais,-0.8,1.929
Maria José da Silva,5,30/05/2024,🥰,0.5,1.779
jane gomes da costa,5,30/05/2024,ótimo,0.8,1.73
Sidnei Teixeira,5,30/05/2024,Boa de mais,0.5,1.955
Katia Magalhaes Trizoti,5,30/05/2024,"muito, bom isso e renda extra, pra muitos será a principal renda , como eu",0.5,3.714
Valmir Rufino,5,30/05/2024,excelente programa,0.9,1.782
THADEU HENRIQUE Marinho,1,30/05/2024,"Já me decepcionei com essa empresa Ton, cadastrei minhas vendas pra receber no mesmo dia, eles descontaram a taxa mais o dinheiro só vai cair depois do feriado. Não seI porque já que minha venda se deu antes das 21:00 como diz o regulamento. Mais são coisas típicas dessas empresas e o pior é que vc não consegue falar com ninguém. Se for uma emergência e vc vender pra cair no mesmo dia VC VAI FICAR NA MÃO.",-0.83,13.505
Jose Carlos Costa,5,30/05/2024,Excelente,0.8,1.7
Jonas Pereira,5,30/05/2024,top,0.0,8.054
Bruno Rodrigues,1,30/05/2024,Insatisfeito pela demora para cair o dinheiro no processamento ao mesmo dia demora muito já no mercado pago assim que passa o dinheiro já cai logo na conta pra ser transferido... Estou muito insatisfeito pela demora de processamento do valor a receber,-0.8,7.43
Carmo Mendes,5,30/05/2024,quero receber minha grana da indicação,-0.5,2.67
Juarecio souza,1,29/05/2024,"Horrível, coloquei na opção de receber no mesmo dia e demora 1 dia pra cair o dinheiro em conta. Não dá pra entender se é no mesmo dia pq demora tanto? Lamentável",-0.84,6.489
Sebastião Rodrigues,2,29/05/2024,Ataxa muito altO Foi combinado um valor é na verdade é outro,-0.5,3.414
Kamala Alves Borges,5,29/05/2024,Muito útil o app,0.8,2.149
Aleide Flauzino,4,29/05/2024,"Sou nova na Ton, o único problema é a taxa no crédito, acho alta , só isso que não gostei !",-0.4,4.564
Gilma Silva,5,29/05/2024,Bom,0.8,1.723
Weder Nascimento,5,29/05/2024,ótimo app,0.9,1.764
Eslaine veloso dos santos Santos,5,29/05/2024,Não quero atualizar meu aplicativo,-0.5,2.551
dulcineia guimaraes,1,29/05/2024,"Fui entrar no meu aplicativo para fazer um pagamento de uma compra, me deparei com uma mensagem dizendo para atualizar o aplicativo e não consigo atualizar o meu aplicativo o que fazer agora preciso do aplicativo para pagar as minhas contas o que fazer. Não tem que pedir para atualizar o aplicativo estava funcionando perfeitamente sem problema nenhum, gostaria que verificasse porque não quero atualizar.",-0.89,11.354
Germana Helena,1,29/05/2024,Passei o cartão pelo fnc pelo celular eo dinheiro tá preso na carteira o que eu faço minha conta e nova,-0.5,4.772
Eleni Bas,5,29/05/2024,Ótimo excelente ☺️,0.9,2.202
Dometilia Ferreira Campos,5,29/05/2024,Otima,0.8,1.718
Mauricio Lopes Brito,4,29/05/2024,Maurício Lopes Brito deu o peixe nome do,-0.5,3.208
Adriano Nascimento,1,29/05/2024,Tem que atualizar seguido,0.0,5.513
Jose Pereira,5,29/05/2024,Muito bom eu recomendo,0.9,2.196
izabela da silva,3,29/05/2024,"O app é mais ou menos , demora muito pra carregar e pior de tudo que me deixa louca de raiva , não dá pra ver o total de entrada e saída detalhado do mês , vc tem que ir lá e calcular venda por venda pra saber o valor total de tudo , tô quase mudando de banco por causa disso, nos tempos de hj a gente precisa de praticidade Ton , fica a dica!!!",-0.7,11.274
Alex Augusto,5,29/05/2024,bom,0.8,1.735
Milton Costa,1,29/05/2024,"A sorte de vcs q o mercado pago não tem a taxa de vcs pq o app deles da de 10 nesse aqui, nk vi um app tão lento",-0.83,5.542
Roberia Azevedo,5,29/05/2024,muito bom,0.99,1.825
Ketilly Rayane,5,29/05/2024,O aplicativo tem taxa ou não,0.0,2.238
Marina Christina,4,29/05/2024,"Fiz minha primeira venda gostei muito, só achei um pouco alto a taxa cobrada .mas pela facilidade valeu",0.8,4.347
Alexandre Ramalho da Silva,5,29/05/2024,Confiança total,0.8,1.927
Mari Pomp,5,29/05/2024,"É de pouco tempo, não tenho nada a acrescentar por enquanto.",0.0,3.253
Angelo Eduardo,1,29/05/2024,"Leva mais de 1 min para mostrar saldo e o que está em processamento... Perde feio pro concorrente. Perde conexão dando falha de comunicação e mesmo assim cobra do cliente sem emitir a via impressa... Chat on LINE péssimo, as opções do robô nunca são as que preciso. Por aqui tbm... Colam mensagem prontas... Ah manda msg no WhatsApp ou Instagram... Um parto para falar com humanos que resolvam. Voltando pra amarelinha",-0.85,12.94
Priscilla Silva,5,29/05/2024,Otimo,0.8,1.683
Abraão paz,3,29/05/2024,Criei uma conta mais consigo entra no app só da conta inativa terei que mudar marca já é duas vezes que tento criar mais não dá certo acho que o micro empreendedor não tem vez com a ton,-0.8,6.601
Valdecy Santos,5,29/05/2024,gostei muito obrigado estou aprendendo,0.8,2.66
Ney Souza,5,29/05/2024,Boa,0.5,1.708
Jeferson Correa,2,29/05/2024,"Lento, mas pense um app lento.",-0.8,2.792
Genilson Paula dias,5,29/05/2024,estou gostando muito! as melhores taxas do mercado,0.9,2.888
Wagner Bendelak,5,29/05/2024,Estou satisfeito com esse novo empreendimento utilizando a máquina ton,0.8,3.24
Maria Lourdes,5,29/05/2024,E muito boa a máquinha gostei muito estou satisfeita só não deu conta de tranferir mais estou aprendendo ainda 🆗,0.9,5.143
Damasio Rodrigues,2,29/05/2024,Não gostei muito Taxa alta,-0.8,2.397
Anderson Melo,5,29/05/2024,Top de linha,0.5,1.812
Paulo Dos Santos,5,29/05/2024,muito ótimo,0.99,2.014
Clemilton Nunes,5,29/05/2024,Ton é a melhor,0.9,1.965
Sandra Costa,4,29/05/2024,otimo,0.9,1.69
Cauan Aiach,1,29/05/2024,Não entra ! Péssimo,-0.99,2.357
Paulo B.da Costa,5,29/05/2024,Muito bom produto,0.8,1.929
Bella Vittos,1,28/05/2024,Muito ruim,-0.99,1.913
Joilmaleocadia Wilma,5,28/05/2024,ótimo isso!,0.8,1.983
Norma43 Machado,5,28/05/2024,Gostei muito do Tom,0.8,2.127
Luciano Coninck,5,28/05/2024,Aplicativo leve e bem intuitivo. Adorei!,0.8,2.858
Rozana Silva,5,28/05/2024,vou conseguir fazer minha renda extra,0.8,2.238
Ugleiberton Vieira Da Silva,5,28/05/2024,"só precisa abaixar mais a taxa ,pois tem outras que cobram menos.",0.7,3.403
Antônio Clementino,5,28/05/2024,Ótimo,0.8,1.75
Alessandra paula,5,28/05/2024,gostei muito,0.8,1.944
Lourival Santos,1,28/05/2024,Sinceramente app me tira do sério. Manda fazer reconhecimento facial e toda vez que eu faço ele trava. Só por Deus,-0.87,4.965
ilmocivil Alves,5,28/05/2024,melhor opção para investimento e rendimento!!!,0.8,2.673
Marlize Maximo Fagundes,5,28/05/2024,A melhor maquininha,0.9,2.017
Creuza Santos,1,28/05/2024,"Passo horas tentando resolver um problema e fazem sempre a mesma pergunta, minha máquina está no meu cnpj e o cadastro em pessoa física e ninguém consegue resolver e meu dinheiro não está sendo transferido.",-0.79,6.706
Luiz Jairo Dos Santos Santos,5,28/05/2024,muito bom,1.0,1.818
Luis Fernando,5,28/05/2024,tento uma ótima experiência.,0.5,2.463
kelly cristina Cordovil,5,28/05/2024,otima,0.8,1.709
Rafael Debossan,1,28/05/2024,Muito ruim da problema sempre!!,-0.99,2.565
Ezequie Gomes,5,28/05/2024,ótimo,0.8,1.672
Alan Sousa,5,28/05/2024,"Sou Paeceiro Ton, Vamos embora 👊🔥",0.0,3.182
Aurenice Lionais,4,28/05/2024,"É muito boa, mas o ponto negativo é que leva em torno de 3 horas para cair o valor recebido, e às vezes mais. E no link de pagamento 30 dias, e essa opção sinceramente não gostei.😒😒",-0.64,7.547
JuscelinoMengão Srn,1,28/05/2024,Nao deu pra usa tap Ton Android 8 so Android 10,-0.5,3.238
Marcos Araujo,5,28/05/2024,Estou esperando chegar pra ver o funcionamento pelo atendimento creio que seja ótimo parabéns,0.8,4.059
Mil Coisas Rio das Pedras,1,28/05/2024,"A mais recente atualizaçáo tornou inutilizável o que já não era bom. Os filtros da área Minhas Vendas pararam de aparecer, tentei desinstalar o e instalar de novo para o caso de o erro ser no celular e não só a falha continua como também descobri que a autorização via cam para abrir as funções de movimentação parou de funcionar. Testei em dois aparelhos diferentes, mesmo problema. Resultado, serei obrigado a usar outra máquina para o meu dinheiro não ficar preso já que essa empresa é uma *****",-0.72,14.698
washington luiz dos santos,1,28/05/2024,App demora demais pra abrir aja paciência Agente ta com pressa e o app demora demais.,-0.7,4.367
katia utzig,1,28/05/2024,Minha Ton não abre e tenho dinheiro lá para pegar contas um absurdo,-0.8,3.684
miriam da conceiçao silva albuquerque,5,28/05/2024,estou gostando,0.8,1.985
Kassia Rodrigues,5,28/05/2024,otima,0.9,1.75
Nathan Tomaz,1,28/05/2024,já foi bom hoje em dia não presta e as máquinas tem problemas e a equipe não dão suporte 🤦‍♂️,-0.8,5.01
Aldenir Maria,5,28/05/2024,A máquininha da Ton é de ótima qualidade ela é perfeita .,0.9,3.4
Gabriel Coimbra Rebelo,1,28/05/2024,"Tira foto do documento, mas do rosto o botão não funciona",-0.5,3.25
OS ABENÇOADOS,1,27/05/2024,"São uns irresponsáveis inetos, equipe técnica péssima para dar atendimento não resolven nada sempre é 24 horas etc",-0.9,4.904
Alan Sergipe,5,27/05/2024,ótima amei,0.9,1.949
Alexandre Eduardo De oliveira,5,27/05/2024,muito bom e prático,0.99,2.137
Ronildo Calado Fernandes,1,27/05/2024,"Tentei de várias vezes fazer o cadastro, mas e negado, entro em contato, dizem q não pode seu aprovado sem um motivo algum, descaso total, então não vejo o pq de negarem! Acabei de fazer o """"Infinity táp"""" já fiz uma venda e deu certinho vlw!",-0.44,9.152
alexandre Jacques,1,27/05/2024,Lixo,-0.5,1.914
juares NASA MOTOS,5,27/05/2024,muito bom,1.0,1.75
Lidiane Farias,1,27/05/2024,Aplicativo horrivel! Trava demais,-0.8,2.698
Jailson Amaro,1,27/05/2024,"Demora muito pra libera os asseso de uso, pior doquer cartao de credito ,eu ja to com 5 meses quer eu baixei o aplicativo ate hj nao conseguri movementa minha conta ,pq nao libera a fuçao de pix ,as outras conta quando agente baixa o aplicativa ja libera tudo , mas a ton e igual jabote de lentro .",-0.7,10.509
virginia rocha,3,27/05/2024,Não consigo entrar no aplicativo fica dando erro senha ou imail incorreto sendo que não esta,-0.8,3.897
Jarderson Lins,3,27/05/2024,"Me cadastrei na Ton por indicação de amigos que me falaram muito bem, comprei minha maquineta (entrega foi super rápida), me cadastrei, gostei da interface bem intuitiva e fácil de mexer, porém estou há 5 dias desde que me cadastrei sem conseguir realizar pix, transferências, mas consigo fazer as vendas normalmente, com isso fico com o dinheiro preso. Conseguem me ajudar ? Não tenho retorno pelo canal de atendimento automático do WhatsApp, não resolvem meu problema. Tem algum outro contato ?",-0.77,14.078
Marcelo Augusto,5,27/05/2024,bom,0.5,1.711
Jann Klévio,1,27/05/2024,Algumas vendas são aprovadas no app dos clientes porém não caem na conta do vendedor.,-0.5,4.111
Adriana Alves Dri,5,27/05/2024,eu amo a Ton muito boa mesmo não tenho o que dizer 😍,0.9,3.236
joseane dos santos silva,5,27/05/2024,muito bom,1.0,1.806
Margo Lopes,3,27/05/2024,conheço pouco,0.0,1.913
Bruna Lorrani Souza Medrado,2,27/05/2024,Não estou conseguindo fazer vendas pelo tap pay.,-0.8,3.015
Nilson Dede,1,27/05/2024,Aplicativo péssimo iniciei meus trabalhos com o aplicativo e a maquininha fiz duas vendas eles colocaram como suspeita encerraro o meu contrato então de posse do meu dinheiro falando que é 120 dias para uma análise,-0.89,7.546
Glauber Dambros,1,27/05/2024,"Impossibilita excluir a chave pix, fica mostrando mensagem de erro e não atualiza.",-0.8,3.872
Jefferson Souza,1,27/05/2024,Tá horrível esse aplicativo. Não consigo fazer o pix,-0.8,3.18
Nataiane Soares,3,27/05/2024,"O app está horrível, toda vez que vou transferir o dinheiro, pede para enviar foto dos documentos e selfie. Já faz dois dias que estou tentando e não aceitam os documentos. Resolvam isso!",-0.9,6.501
Podóloga Alessandra Pereira,5,27/05/2024,Muito bom !!!,0.99,1.996
Laura Rita,2,27/05/2024,"Não consigo usar o tapton, baixei o aplicativo pela facilidade desse serviço e ainda não consegui usá-lo",-0.7,4.659
Mauricio Calado,2,27/05/2024,Muito complicado falta de atendimento Descaso,-0.92,2.852
Gaby caires,3,27/05/2024,Trava muito lento,-0.8,2.261
Janderson Magalhães,3,27/05/2024,"Não estou conseguindo acessar faz uns 3 dias , se começar assim já vou mudar de prestador, a empresa começa a crescer muito e vai ficando ruin, igual a gnet .",-0.79,6.23
Paulo Faustino (Faustino),4,27/05/2024,"não tenho muito o que avaliar, o dinheiro que é avista, está faltando um cartão de crédito.",-0.6,4.704
Jho OliveiraLeite,5,27/05/2024,e muito bom,0.99,1.841
Carol Abelha Gourmet,1,27/05/2024,"Pessimo app..da erro direto, nao é possivel gerar relatorio de movimentacoes. Tem que ficar entrando em contato por whats, um app muito muito basico e mesmo assim vive travando...horrivel!",-0.99,6.952
Paulo Wagner,5,27/05/2024,muito bom,1.0,1.833
Império pet Banho e tosa,1,27/05/2024,Atualizam minha conta para uma super conta Ton e para que eu possa movimentar meu dinheiro tenho que ir ao suporte.,-0.7,4.784
Simone A,5,27/05/2024,Amo meu ton,0.5,1.996
Mickaella Anjos,5,27/05/2024,maravilhosa 😍💕 🚀🚀🚀🚀🚀,0.9,4.091
