user_name,score,date,text,sentiment,time
Keila Tomaz,1,03/06/2024,Alguém sabe informar porque o aplicativo está tão ruim ultimamente?,-0.5,1.382
Edivania Oliveira,5,03/06/2024,muito bom 👍,0.6,0.827
Renata Caldas,5,03/06/2024,estou gostando muito do atendimento ao cliente e feedbacks Ton,0.5,1.165
Rogério Oliveira,5,03/06/2024,muito boa,0.5,0.71
Jane Sousa,1,03/06/2024,Muito lento.. o dinheiro demora cair,-0.7,1.065
Lorenzo Soares,3,03/06/2024,"Alguem poderia me ajudar? O aplicativo não está carregando, instalei e desinstalei, entrei com minha conta e ele fica só carregando, não sei o que fazer, já tentei de outro celular e não deu certo também.",-0.5,0.65
Ariel Nascimento,1,03/06/2024,Se vs de fato querem um conselho passem bem longe desse app estou a 3 mêses com problema,-0.7,1.564
men of style,1,03/06/2024,Uso a Ton a muito tempo mais ultimamente ela está muito ruim até para liberar as vendas muita demora,-0.8,1.614
Gerinaldo Euclides dos anjos Nado anjos,5,03/06/2024,Uma experiencia imaginavel.,0.6,0.833
Nilton Souza,5,03/06/2024,Excelente aplicativo completo de tudo,0.5,0.884
Audiene santosmmm.im6mk santos,4,03/06/2024,"Ainda não usei,não posso falar nada sobre.",-0.2,1.222
Tião Jr,3,03/06/2024,"A máquina Ton é ótima, está melhorando!",0.8,1.016
Silva Nunes,2,03/06/2024,"Bom dia , quero saber pq não estou conseguindo ter acesso as informações dentro do aplicativo ,fica dando q estou sem , internet ,mas eu tô com a internet ótima , quero ver meu saldo , fazer Pix e fazer vendas ,mas o aplicativo está péssimo,como posso receber isso,eu já falei com suporte do whatsapp mas nada até agora, que vergonha ,a gente confia em vcs mas vcs vacilam muito ,seja ágil ,para ter resultado precisos e de boa qualidade ,pq quem ganha é vcs com isso, melhora aí né. Obrigado ☺️",-0.3,0.761
Andreia Santos,5,03/06/2024,ótima amei,0.5,0.743
Samuel Celestino De Oliveira,5,03/06/2024,Muito bom top,0.5,0.75
Juliana Souza,5,03/06/2024,obrigado pela oportunidade máquininha Tom,0.3,1.065
Honda civic,5,03/06/2024,"Muito bom! Utilizo a maquininha, nunca tive um problema sequer, recomendo!",0.8,1.431
fabricio rocha,1,03/06/2024,Baixei mais já vou desinstalar. É muita reclamação. Nem testei nem cadastrei. Quevporra é essa olha o tanto de problema. Olha obqyevtem de reclamação diferente. Vai ****,-0.8,0.668
Berla Pimenta,5,02/06/2024,Vô ver se dar certo,0.2,0.816
Arthur Guilherme Cruz,5,02/06/2024,Tá apresentando erros,-0.6,0.983
Alex bruno Morales dos santos,5,02/06/2024,Top,-0.5,0.749
Cinara Santos Soares,3,02/06/2024,"Sou cliente ton desde 2021 e mudei para a ton por ter taxas melhores, mas as taxas estão aumentando e na época eu comprei a máquina mais cara para ter taxas menores e não estipulava valor mensal de vendas para ter taxas menores, agora minhas taxas estão sempre aumentando pq não vendi o valor determinado e o app demora muito para abrir",-0.6,0.678
Lacir Emilia,3,02/06/2024,"Olá, boa tarde ,caiu o dinheiro no aplicativo,mais não estou conseguindo fazer a transferência para o meu pix,se for possível teria como resolver esse problema por favor. Estarei agradecida . Obrigada",-0.5,0.647
cleidiane Fontes,1,02/06/2024,Minha conta tá dando intiva porque se eu uso a maquininha poxa,-0.2,1.377
Beatriz Silva,5,02/06/2024,amei,0.5,0.698
Valéria Magalhães,5,02/06/2024,É muito boa e muito rápida,0.5,0.852
Betto Versat,1,02/06/2024,"Pede sempre para atualizar, E agora está pedindo para desinstalar outro aplicativo de minha importância para atualizar a Ton.",-0.3,1.738
Canal Motivacional,1,02/06/2024,Não tá prestando pra entrar no app pra fazer a venda só dá erros de conexão de rede Ajeitem isso,-0.8,1.63
Rômulo Sousa,1,02/06/2024,Só dor de cabeça,-0.6,0.904
Pedro Marciano Neto,3,02/06/2024,Nota 06,0.0,0.992
HELENO ERNANO DA SILVA,5,02/06/2024,excelente,0.25,0.783
Davi Nunes Pereira dos Santos,3,02/06/2024,"Olá bom dia Poderiam por favor reparar o aplicativo Ontem perdi de fazer as vendas da confeitaria pois o aplicativo não inicia fica carregando em loop infinito e não abre, e ainda fecha sozinho. Não consigo finalizar as vendas, não consigo simular as taxas. Nada está funcionando. Já fiz limpeza de cache, já fiz limpeza de dados e nada. Já me adaptei ao aplicativo e não quero migrar para outro. Poderiam por gentileza resolver essa questão obrigado.",-0.7,0.717
Cleuza Apoluceno,3,02/06/2024,muito bom não tem caixinha de render o dinheiro,0.0,1.167
Aline Da Cruz De Souza,1,02/06/2024,"Meu aplicativo está travando bastante, faço uma venda e o mesmo demora bastante para abrir, precisam verificar isso.",-0.8,1.71
Richel Santos,5,02/06/2024,muito bom,0.5,0.697
Moaci Batista perfuração,5,02/06/2024,muito bom mesmo,0.5,0.61
Amira Khalek,1,02/06/2024,"O app não entra ou dá serviço indisponível há dias. Não possuem ouvidoria, não resolvem o problema q é deles. Já fiz tudoo q pediram, desinstalei, reinstalei, limpei cache, nada resolve. Quero meu dinheiro e cancelar. Descaso total.",-0.9,0.649
Pedro henrique honorio de carvalho,5,02/06/2024,Bom,0.2,0.639
IARA PRADO SOUSA CORREIA,3,02/06/2024,PRECISA MELHORAR O LINK DEMORA 30 DIAS PRA CAIR A MAQUININHA INFINITY PAY TODAS AS VENDAS CAI EM 1 DIA ÚTIL,-0.5,0.636
Edna Silva,5,02/06/2024,gostei,0.2,0.678
Ana Lucia,5,02/06/2024,muito bom,0.5,0.693
Jean carlos Neves da Silva,1,01/06/2024,Tá complicado tento usar o modo personalizado só que quando vou colocar a data sempre fica saindo 😤,-0.6,1.668
Roziane silva,2,01/06/2024,"Nao estou conseguindo acessar meu app nem acessar a maquineta, pois estão dando erro no email senha e a maquineta não abre vendas modelo d180 e o app ta dando erro direto",-0.7,0.631
sirlandia mello,4,01/06/2024,Simples e fácil de mexer com certeza é o melhor,0.2,1.078
Jonatas sampaio De oliveira,5,01/06/2024,aplicativo muito bom top de mais pode abaixar gostei muito,0.8,1.226
Yamile Matos Hashimoto,5,01/06/2024,excelente,0.25,0.815
rosinaldo Monteiro,5,01/06/2024,muito bom,0.5,0.688
Charles Xavier,5,01/06/2024,melhor banco que tem,0.0,0.789
Jasmine Amorim,1,01/06/2024,Tiração total bloqueado saldo Pessoal foge disso olhem no YouTube saldo bloqueado por cem dias vocês verem o transtorno,0.0,0.618
Equipe Mila City Milagres BA,1,01/06/2024,"PESSOAL ALERTA PRA VOCÊS ANTES DE COMPRAR OLHEM NO YOUTUBE ESSA MAQUINA TAO BLOQUEANDO VALORES A RECEBER ABREM O OLHO BLOQUEIAM POR 120 DIAS, ELES DEVEM TRABALHAR COM ESSE DINHEIRO BLOQUEADO, PERCAM 10 MINUTOS ASSISTAM OS VIDEO ANTES DA COMPRA VOCES NAO VAO SE ARREPENDER, PRINCIPALMENTE OS COMENTÁRIOS",-0.5,0.749
Audaiane Barros,4,01/06/2024,bom,0.2,0.666
Ana clara Almeida de oliveira,1,01/06/2024,Odiei,-0.7,0.821
PLANTÃO PF PA.E FILHO,5,01/06/2024,gostando da nova forma de vender!!,0.0,0.997
Erick Gamerlizando,3,01/06/2024,"Preciso cadastrar minha máquina para amanhã, e o app está dando problema técnico. Conseguem me ajudar?",-0.6,1.634
Leandro Cruz,5,01/06/2024,ótimo,0.5,0.646
NiL motorista,5,01/06/2024,excelente,0.25,0.798
Pequeno Lord,5,01/06/2024,Otimas taxas.,0.2,0.837
Samanta Mirian,5,01/06/2024,Bom,0.5,0.667
Lucas Silva,5,01/06/2024,muito bom,0.5,0.738
jessica felipe,5,01/06/2024,ótimo,0.2,0.696
Guilherme Augusto,1,31/05/2024,"Aplicativo de Banco mais lento que já vi na vida, arrependimento de ter comprado essa maquininha",-0.8,1.642
Messias tupan,5,31/05/2024,muito bom,0.5,0.711
Adriano Gabriel,5,31/05/2024,Ótimo aplicativo,0.1,0.786
Talita Sousa,5,31/05/2024,Top🤝,0.5,0.842
Josenias Nobre,5,31/05/2024,por que eh que não consigo desbloquear o cartão da ton já tentei de várias formas e não consigo,-0.5,1.667
Lizandra Santos,5,31/05/2024,muito bom recomendo muito ☺️,0.7,1.064
Dielle Costa,2,31/05/2024,"Aplicativo está horrível. Demora muito para abrir,e quando abre aparece uma mensagem para fechar ou aguardar",-0.6,1.665
Jose Jose,2,31/05/2024,"Travando muito, levando muito tempo pra abrir também.",-0.5,1.19
Adriano Santos Souza,5,31/05/2024,ótimo 👍👍👍,0.5,1.148
Lucilia Aragão,4,31/05/2024,Boaaaaaa,0.5,0.741
Wellinton modolo,1,31/05/2024,Nem usei já tem q atualizar . Atualização forçada ainda,0.0,1.337
João Baladera,5,31/05/2024,Muito boa a ton pequenastaxas,0.1,1.001
Aparecida Uliane,2,31/05/2024,"Aplicativo é bom , só que toda hora pedir pra mim atualizar o cadastro ai fica chato isso fica aparecendo toda hora !!",-0.6,0.602
Rubens Oliveira,5,31/05/2024,Boa,0.5,0.656
Aleane Testa,5,31/05/2024,Como estalo aqui a maquininha,-0.5,1.018
Mariajosediasmartinianom Martiniano,5,31/05/2024,Maravilhosa pra meu dia dia tudo de bom,0.8,1.054
Abne Luciano rodrigues de oliveira,1,31/05/2024,"Não aceitaram minha conta ficar digital, mas o problema de verdade e que zeraram meu saldo e não querem me enviar o dinheiro, acredito que vou ter que entrar na justiça!!",-0.7,0.622
Luana Feleol,5,31/05/2024,ótimo,0.5,0.653
Robson Azevedo,5,31/05/2024,Excelente aplicativo,0.5,0.758
Nicolas Benevides,1,31/05/2024,App muito ruim.,-0.8,0.918
Joaoeuripedes Lopes,5,31/05/2024,Pra mim é está sendo bom .,0.0,0.917
Aline Carla,5,31/05/2024,muito bom,0.5,0.729
Maria jose dos santos Santos,5,31/05/2024,Otimo,0.5,0.678
Jota Caixas,1,31/05/2024,Péssimo atualiza quase todo dia,-0.7,1.13
Fabiano Motiva,2,31/05/2024,Muito fraca.so libera o dinheiro das vendas no outro dia,-0.8,1.253
Edileia Do Val,1,31/05/2024,Todo dia pede pra atualizar o app. Que chato isso,-0.8,1.308
Jaderson Silva,3,31/05/2024,To tendo problema desde ao abri o aplicativo fiz limpeza no meu celular tem espaço ate de sobra e e quando abre da erro na parte dos documentos e da foto facial fiz teste pra ver se era meu celular o técnico viu e falou q nao tem nada de errado com o celular sim o aplicativo caso nao consiga quero saber como vou recupera meu dinheiro que comprei a maquina?,-0.8,0.707
Taise Sousa,5,31/05/2024,gostei,0.5,0.696
tiago gonçalves vargas,5,31/05/2024,Super indico,0.5,0.675
Wagner José Bittencourt,1,30/05/2024,"Depois da atualização está mandando notificação fake. Cada uma um susto diferente de transação. Tá horrível, não parece seguro.",-0.7,0.61
cristina maria,1,30/05/2024,Não estou querendo isso até agora não conseguiu entra no meu aplicativo,-0.8,1.232
Adenilson MV,3,30/05/2024,"App muito lento pra abrir, e fazer e receber pagamentos",-0.8,1.205
Silvia Alexandre,3,30/05/2024,"Ainda não finalizei meu cadastro do aplicativo, pois quando chega o momento de tirar a foto do rosto, pede acesso à câmera do celular e mesmo concedendo o acesso, continua pedindo acesso, E com isso não consegui finalizar o cadastro!",-0.6,0.652
Maria da conceicao Sousa,5,30/05/2024,"maravilhosa, superou minhas expectativas",0.7,0.989
José Antônio Da Silva,5,30/05/2024,"Até agora, excelente!",0.7,0.852
Mille lorrayne,1,30/05/2024,"PESSIMO ATENDIMENTO AO CLIENTE, SÓ RESPOSTA AUTOMATICA NÃO CUMPRI Q PROMETE. Não dá assistencia, desativa contas sem concentimento,aviso previo raso sem acordo,ñ tem contato pra conversar com atendente em resolver nada, não troca maquineta, não reembolsa. Desativa as contas pra perder o plano de taxa. Engana e só aplica golpe de vender mais maquinetas. Deixando cliente na mão!! NÃO RECOMENDO ESSA EMPRESA é SÓ TERMOS ABUSIVOS PRA SE JUSTIFICAR E Ganhar em cima PREJUDICANDO QUEM VENDEM NELA.",-0.8,0.806
Francisca Alves,1,30/05/2024,"Péssimo tenho dinheiro lá mas não posso movimentar pós não sei oq direito de segurança é tal. Poderia bota pra resolver isso no mesmo dia ou com uma selfie do titular pra confirmar. Mas não, tem q esperar 120 dias pra resolver",-0.8,0.626
Maria Soledade,4,30/05/2024,Boa tarde como fasso pra saber como trabalho com Ton?,-0.2,1.211
Wilsinete Gomes,5,30/05/2024,"Olá,tudo bem,! Não vejo a hora de adquirir minha Ton.",0.5,1.284
Bela Santo,5,30/05/2024,Bom,0.2,0.659
Girlene Silva,5,30/05/2024,Muito obrigado esse catão,0.5,0.874
Danilo Cinta Larga,4,30/05/2024,"ótimo maquininha, menores taxas do mercado.",0.4,1.099
ricardo batista,5,30/05/2024,maquininha Ton é top de mais🤪😃👍🏾 show de vendas!!!,0.6,0.494
Jailton Barbosa,4,30/05/2024,eu tô achando muito bom 👍,0.0,1.01
Joselito Silva,3,30/05/2024,Tô gostando,0.5,0.769
Fredson Poeta,1,30/05/2024,"Tenho conta e quero recuperar o acesso, mas o código de redefinição da senha não chega no e-mail.",-0.8,1.695
Luciano leal de Almeida Almeida,5,30/05/2024,"MARAVILHOSO ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨BOM DEMAIS ADOREI BANCO MODERNO RECURSOS DIGITAIS DE PRIMEIRO MUNDO 🎁🎁🎁🥰🥰😍😍😘🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟😀😀EU DARIA UM MILHÃO DE ESTRELAS SE PUDESSE💞💞💞💞♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️GENTE SE VCS NÃO TEM ESSE BANCO🪙🪙💰💸💸📈📉📊 CORRE 🏃🏃💨---------🏆🏆🏆🎖️🏅🥉E BAIXA LOGO🕥 HÔOO PAIII,,, 😅😁 NÃOOO SABE OQUE ESTÃO PERDENDO",0.8,1.273
Mariangela Angela,5,30/05/2024,"Estou muito chateado ,ñ entendo todas as vezes quer abrir o app manda atualizar,quer cousa chata,presica melhora , este app,nós ajude, ta ficando difícil teabalho com ele.",-0.8,0.631
Gonça Maria de Arruda,5,30/05/2024,Eu gostei muito máquina e ótimo,0.5,0.933
Nayara Silva Dos Reis,5,30/05/2024,top demais,0.5,0.671
Maria José da Silva,5,30/05/2024,🥰,0.5,0.793
jane gomes da costa,5,30/05/2024,ótimo,0.25,0.788
Sidnei Teixeira,5,30/05/2024,Boa de mais,0.5,0.763
Katia Magalhaes Trizoti,5,30/05/2024,"muito, bom isso e renda extra, pra muitos será a principal renda , como eu",0.8,1.399
Valmir Rufino,5,30/05/2024,excelente programa,0.2,0.741
THADEU HENRIQUE Marinho,1,30/05/2024,"Já me decepcionei com essa empresa Ton, cadastrei minhas vendas pra receber no mesmo dia, eles descontaram a taxa mais o dinheiro só vai cair depois do feriado. Não seI porque já que minha venda se deu antes das 21:00 como diz o regulamento. Mais são coisas típicas dessas empresas e o pior é que vc não consegue falar com ninguém. Se for uma emergência e vc vender pra cair no mesmo dia VC VAI FICAR NA MÃO.",-0.6,0.707
Jose Carlos Costa,5,30/05/2024,Excelente,0.25,0.738
Jonas Pereira,5,30/05/2024,top,0.5,0.595
Bruno Rodrigues,1,30/05/2024,Insatisfeito pela demora para cair o dinheiro no processamento ao mesmo dia demora muito já no mercado pago assim que passa o dinheiro já cai logo na conta pra ser transferido... Estou muito insatisfeito pela demora de processamento do valor a receber,-0.7,0.646
Carmo Mendes,5,30/05/2024,quero receber minha grana da indicação,0.0,0.713
Juarecio souza,1,29/05/2024,"Horrível, coloquei na opção de receber no mesmo dia e demora 1 dia pra cair o dinheiro em conta. Não dá pra entender se é no mesmo dia pq demora tanto? Lamentável",-0.8,0.637
Sebastião Rodrigues,2,29/05/2024,Ataxa muito altO Foi combinado um valor é na verdade é outro,-0.3,1.314
Kamala Alves Borges,5,29/05/2024,Muito útil o app,0.5,0.848
Aleide Flauzino,4,29/05/2024,"Sou nova na Ton, o único problema é a taxa no crédito, acho alta , só isso que não gostei !",-0.6,1.618
Gilma Silva,5,29/05/2024,Bom,0.5,0.65
Weder Nascimento,5,29/05/2024,ótimo app,0.5,0.682
Eslaine veloso dos santos Santos,5,29/05/2024,Não quero atualizar meu aplicativo,-0.8,1.006
dulcineia guimaraes,1,29/05/2024,"Fui entrar no meu aplicativo para fazer um pagamento de uma compra, me deparei com uma mensagem dizendo para atualizar o aplicativo e não consigo atualizar o meu aplicativo o que fazer agora preciso do aplicativo para pagar as minhas contas o que fazer. Não tem que pedir para atualizar o aplicativo estava funcionando perfeitamente sem problema nenhum, gostaria que verificasse porque não quero atualizar.",-0.7,0.698
Germana Helena,1,29/05/2024,Passei o cartão pelo fnc pelo celular eo dinheiro tá preso na carteira o que eu faço minha conta e nova,-0.6,1.712
Eleni Bas,5,29/05/2024,Ótimo excelente ☺️,0.0,0.99
Dometilia Ferreira Campos,5,29/05/2024,Otima,0.4,0.663
Mauricio Lopes Brito,4,29/05/2024,Maurício Lopes Brito deu o peixe nome do,0.0,1.115
Adriano Nascimento,1,29/05/2024,Tem que atualizar seguido,-0.5,0.969
Jose Pereira,5,29/05/2024,Muito bom eu recomendo,0.7,0.886
izabela da silva,3,29/05/2024,"O app é mais ou menos , demora muito pra carregar e pior de tudo que me deixa louca de raiva , não dá pra ver o total de entrada e saída detalhado do mês , vc tem que ir lá e calcular venda por venda pra saber o valor total de tudo , tô quase mudando de banco por causa disso, nos tempos de hj a gente precisa de praticidade Ton , fica a dica!!!",-0.7,0.706
Alex Augusto,5,29/05/2024,bom,0.2,0.647
Milton Costa,1,29/05/2024,"A sorte de vcs q o mercado pago não tem a taxa de vcs pq o app deles da de 10 nesse aqui, nk vi um app tão lento",-0.6,0.611
Roberia Azevedo,5,29/05/2024,muito bom,0.2,0.683
Ketilly Rayane,5,29/05/2024,O aplicativo tem taxa ou não,-0.3,0.966
Marina Christina,4,29/05/2024,"Fiz minha primeira venda gostei muito, só achei um pouco alto a taxa cobrada .mas pela facilidade valeu",0.3,1.665
Alexandre Ramalho da Silva,5,29/05/2024,Confiança total,0.5,0.732
Mari Pomp,5,29/05/2024,"É de pouco tempo, não tenho nada a acrescentar por enquanto.",-0.2,1.29
Angelo Eduardo,1,29/05/2024,"Leva mais de 1 min para mostrar saldo e o que está em processamento... Perde feio pro concorrente. Perde conexão dando falha de comunicação e mesmo assim cobra do cliente sem emitir a via impressa... Chat on LINE péssimo, as opções do robô nunca são as que preciso. Por aqui tbm... Colam mensagem prontas... Ah manda msg no WhatsApp ou Instagram... Um parto para falar com humanos que resolvam. Voltando pra amarelinha",-0.8,0.728
Priscilla Silva,5,29/05/2024,Otimo,0.2,0.641
Abraão paz,3,29/05/2024,Criei uma conta mais consigo entra no app só da conta inativa terei que mudar marca já é duas vezes que tento criar mais não dá certo acho que o micro empreendedor não tem vez com a ton,0.0,0.632
Valdecy Santos,5,29/05/2024,gostei muito obrigado estou aprendendo,0.8,0.901
Ney Souza,5,29/05/2024,Boa,0.5,0.68
Jeferson Correa,2,29/05/2024,"Lento, mas pense um app lento.",-0.5,1.123
Genilson Paula dias,5,29/05/2024,estou gostando muito! as melhores taxas do mercado,0.8,1.116
Wagner Bendelak,5,29/05/2024,Estou satisfeito com esse novo empreendimento utilizando a máquina ton,0.3,1.165
Maria Lourdes,5,29/05/2024,E muito boa a máquinha gostei muito estou satisfeita só não deu conta de tranferir mais estou aprendendo ainda 🆗,0.8,0.503
Damasio Rodrigues,2,29/05/2024,Não gostei muito Taxa alta,-0.7,0.961
Anderson Melo,5,29/05/2024,Top de linha,0.5,0.698
Paulo Dos Santos,5,29/05/2024,muito ótimo,0.5,0.83
Clemilton Nunes,5,29/05/2024,Ton é a melhor,0.5,0.775
Sandra Costa,4,29/05/2024,otimo,0.25,0.786
Cauan Aiach,1,29/05/2024,Não entra ! Péssimo,-0.8,1.027
Paulo B.da Costa,5,29/05/2024,Muito bom produto,0.0,0.772
Bella Vittos,1,28/05/2024,Muito ruim,-0.8,0.74
Joilmaleocadia Wilma,5,28/05/2024,ótimo isso!,0.2,0.781
Norma43 Machado,5,28/05/2024,Gostei muito do Tom,0.5,0.825
Luciano Coninck,5,28/05/2024,Aplicativo leve e bem intuitivo. Adorei!,0.0,1.131
Rozana Silva,5,28/05/2024,vou conseguir fazer minha renda extra,0.4,0.965
Ugleiberton Vieira Da Silva,5,28/05/2024,"só precisa abaixar mais a taxa ,pois tem outras que cobram menos.",-0.6,1.429
Antônio Clementino,5,28/05/2024,Ótimo,0.5,0.683
Alessandra paula,5,28/05/2024,gostei muito,0.5,0.74
Lourival Santos,1,28/05/2024,Sinceramente app me tira do sério. Manda fazer reconhecimento facial e toda vez que eu faço ele trava. Só por Deus,-0.8,0.635
ilmocivil Alves,5,28/05/2024,melhor opção para investimento e rendimento!!!,0.8,1.014
Marlize Maximo Fagundes,5,28/05/2024,A melhor maquininha,0.5,0.852
Creuza Santos,1,28/05/2024,"Passo horas tentando resolver um problema e fazem sempre a mesma pergunta, minha máquina está no meu cnpj e o cadastro em pessoa física e ninguém consegue resolver e meu dinheiro não está sendo transferido.",-0.7,0.626
Luiz Jairo Dos Santos Santos,5,28/05/2024,muito bom,0.5,0.674
Luis Fernando,5,28/05/2024,tento uma ótima experiência.,0.5,0.895
kelly cristina Cordovil,5,28/05/2024,otima,0.5,0.68
Rafael Debossan,1,28/05/2024,Muito ruim da problema sempre!!,-0.8,1.016
Ezequie Gomes,5,28/05/2024,ótimo,0.25,0.76
Alan Sousa,5,28/05/2024,"Sou Paeceiro Ton, Vamos embora 👊🔥",-0.2,1.298
Aurenice Lionais,4,28/05/2024,"É muito boa, mas o ponto negativo é que leva em torno de 3 horas para cair o valor recebido, e às vezes mais. E no link de pagamento 30 dias, e essa opção sinceramente não gostei.😒😒",-0.6,0.64
JuscelinoMengão Srn,1,28/05/2024,Nao deu pra usa tap Ton Android 8 so Android 10,-0.4,1.293
Marcos Araujo,5,28/05/2024,Estou esperando chegar pra ver o funcionamento pelo atendimento creio que seja ótimo parabéns,-0.1,1.569
Mil Coisas Rio das Pedras,1,28/05/2024,"A mais recente atualizaçáo tornou inutilizável o que já não era bom. Os filtros da área Minhas Vendas pararam de aparecer, tentei desinstalar o e instalar de novo para o caso de o erro ser no celular e não só a falha continua como também descobri que a autorização via cam para abrir as funções de movimentação parou de funcionar. Testei em dois aparelhos diferentes, mesmo problema. Resultado, serei obrigado a usar outra máquina para o meu dinheiro não ficar preso já que essa empresa é uma *****",-0.7,0.719
washington luiz dos santos,1,28/05/2024,App demora demais pra abrir aja paciência Agente ta com pressa e o app demora demais.,0.0,1.57
katia utzig,1,28/05/2024,Minha Ton não abre e tenho dinheiro lá para pegar contas um absurdo,-0.6,1.415
miriam da conceiçao silva albuquerque,5,28/05/2024,estou gostando,0.5,0.736
Kassia Rodrigues,5,28/05/2024,otima,0.5,0.654
Nathan Tomaz,1,28/05/2024,já foi bom hoje em dia não presta e as máquinas tem problemas e a equipe não dão suporte 🤦‍♂️,0.0,0.629
Aldenir Maria,5,28/05/2024,A máquininha da Ton é de ótima qualidade ela é perfeita .,0.5,1.3
Gabriel Coimbra Rebelo,1,28/05/2024,"Tira foto do documento, mas do rosto o botão não funciona",-0.3,1.263
OS ABENÇOADOS,1,27/05/2024,"São uns irresponsáveis inetos, equipe técnica péssima para dar atendimento não resolven nada sempre é 24 horas etc",-0.8,1.805
Alan Sergipe,5,27/05/2024,ótima amei,0.5,0.788
Alexandre Eduardo De oliveira,5,27/05/2024,muito bom e prático,0.7,0.893
Ronildo Calado Fernandes,1,27/05/2024,"Tentei de várias vezes fazer o cadastro, mas e negado, entro em contato, dizem q não pode seu aprovado sem um motivo algum, descaso total, então não vejo o pq de negarem! Acabei de fazer o """"Infinity táp"""" já fiz uma venda e deu certinho vlw!",0.2,0.556
alexandre Jacques,1,27/05/2024,Lixo,-0.3,0.75
juares NASA MOTOS,5,27/05/2024,muito bom,0.5,0.695
Lidiane Farias,1,27/05/2024,Aplicativo horrivel! Trava demais,-0.8,1.178
Jailson Amaro,1,27/05/2024,"Demora muito pra libera os asseso de uso, pior doquer cartao de credito ,eu ja to com 5 meses quer eu baixei o aplicativo ate hj nao conseguri movementa minha conta ,pq nao libera a fuçao de pix ,as outras conta quando agente baixa o aplicativa ja libera tudo , mas a ton e igual jabote de lentro .",-0.7,0.687
virginia rocha,3,27/05/2024,Não consigo entrar no aplicativo fica dando erro senha ou imail incorreto sendo que não esta,-0.5,1.506
Jarderson Lins,3,27/05/2024,"Me cadastrei na Ton por indicação de amigos que me falaram muito bem, comprei minha maquineta (entrega foi super rápida), me cadastrei, gostei da interface bem intuitiva e fácil de mexer, porém estou há 5 dias desde que me cadastrei sem conseguir realizar pix, transferências, mas consigo fazer as vendas normalmente, com isso fico com o dinheiro preso. Conseguem me ajudar ? Não tenho retorno pelo canal de atendimento automático do WhatsApp, não resolvem meu problema. Tem algum outro contato ?",-0.4,0.721
Marcelo Augusto,5,27/05/2024,bom,0.5,0.637
Jann Klévio,1,27/05/2024,Algumas vendas são aprovadas no app dos clientes porém não caem na conta do vendedor.,-0.5,1.569
Adriana Alves Dri,5,27/05/2024,eu amo a Ton muito boa mesmo não tenho o que dizer 😍,0.8,1.17
joseane dos santos silva,5,27/05/2024,muito bom,0.5,0.723
Margo Lopes,3,27/05/2024,conheço pouco,-0.2,0.903
Bruna Lorrani Souza Medrado,2,27/05/2024,Não estou conseguindo fazer vendas pelo tap pay.,-0.8,1.125
Nilson Dede,1,27/05/2024,Aplicativo péssimo iniciei meus trabalhos com o aplicativo e a maquininha fiz duas vendas eles colocaram como suspeita encerraro o meu contrato então de posse do meu dinheiro falando que é 120 dias para uma análise,-0.7,0.643
Glauber Dambros,1,27/05/2024,"Impossibilita excluir a chave pix, fica mostrando mensagem de erro e não atualiza.",-0.8,1.446
Jefferson Souza,1,27/05/2024,Tá horrível esse aplicativo. Não consigo fazer o pix,-0.9,1.253
Nataiane Soares,3,27/05/2024,"O app está horrível, toda vez que vou transferir o dinheiro, pede para enviar foto dos documentos e selfie. Já faz dois dias que estou tentando e não aceitam os documentos. Resolvam isso!",-0.8,0.655
Podóloga Alessandra Pereira,5,27/05/2024,Muito bom !!!,0.7,0.805
Laura Rita,2,27/05/2024,"Não consigo usar o tapton, baixei o aplicativo pela facilidade desse serviço e ainda não consegui usá-lo",-0.8,1.691
Mauricio Calado,2,27/05/2024,Muito complicado falta de atendimento Descaso,-0.8,1.116
Gaby caires,3,27/05/2024,Trava muito lento,-0.5,0.937
Janderson Magalhães,3,27/05/2024,"Não estou conseguindo acessar faz uns 3 dias , se começar assim já vou mudar de prestador, a empresa começa a crescer muito e vai ficando ruin, igual a gnet .",-0.7,0.627
Paulo Faustino (Faustino),4,27/05/2024,"não tenho muito o que avaliar, o dinheiro que é avista, está faltando um cartão de crédito.",-0.4,1.661
Jho OliveiraLeite,5,27/05/2024,e muito bom,0.5,0.743
Carol Abelha Gourmet,1,27/05/2024,"Pessimo app..da erro direto, nao é possivel gerar relatorio de movimentacoes. Tem que ficar entrando em contato por whats, um app muito muito basico e mesmo assim vive travando...horrivel!",-0.8,0.654
Paulo Wagner,5,27/05/2024,muito bom,0.5,0.698
Império pet Banho e tosa,1,27/05/2024,Atualizam minha conta para uma super conta Ton e para que eu possa movimentar meu dinheiro tenho que ir ao suporte.,-0.5,1.729
Simone A,5,27/05/2024,Amo meu ton,0.5,0.739
Mickaella Anjos,5,27/05/2024,maravilhosa 😍💕 🚀🚀🚀🚀🚀,0.8,0.502
